emp_no,first_name,last_name,birth_date,from_date,to_date,title
444845,Przemyslawa,Gire,1964-06-03,1995-07-30,9999-01-01,Staff
444870,Xiaoqiang,Makrucki,1964-06-15,1992-04-09,9999-01-01,Engineer
444874,Duke,Rusmann,1963-04-15,1987-01-17,9999-01-01,Senior Engineer
444879,Adil,Rathonyi,1963-10-05,1985-02-20,9999-01-01,Senior Staff
444880,Nahla,Bail,1964-09-12,1998-06-09,9999-01-01,Engineer
444886,Danny,Rothe,1964-04-19,1998-02-28,9999-01-01,Engineer
444905,Shushma,Ranst,1964-01-26,1991-01-08,9999-01-01,Engineer
444913,Hongzhu,Theuretzbacher,1963-08-12,1993-12-10,9999-01-01,Senior Staff
444924,Suzette,Beznosov,1963-01-03,1987-04-24,9999-01-01,Engineer
444928,Srinidhi,Peyn,1964-04-26,1985-06-19,9999-01-01,Senior Staff
444929,Taiji,Pluym,1963-10-13,1991-08-31,9999-01-01,Engineer
444936,Kauko,Ramalingam,1964-06-06,1988-09-13,9999-01-01,Staff
444989,Rosalie,Staylopatis,1964-09-12,1987-12-18,9999-01-01,Senior Engineer
444993,Kellie,Brodal,1963-08-29,1991-10-10,9999-01-01,Staff
444996,Tse,Mullainathan,1964-01-21,1988-09-15,9999-01-01,Senior Engineer
444998,Paddy,Fontan,1964-07-14,1989-04-04,9999-01-01,Senior Staff
444999,Arvin,Rosca,1964-07-17,1998-05-01,9999-01-01,Staff
445000,Gor,Pews,1964-04-21,1998-07-25,9999-01-01,Engineer
445003,Huan,Provine,1963-06-24,1999-04-24,9999-01-01,Engineer
445006,Alois,Borstler,1963-04-16,1992-04-11,9999-01-01,Technique Leader
445008,Dinah,Sridhar,1963-05-12,1986-07-03,9999-01-01,Engineer
445015,Tetsushi,Seghrouchni,1964-06-08,1985-02-16,9999-01-01,Assistant Engineer
445022,Arnould,Stiles,1964-03-15,1988-07-08,9999-01-01,Senior Staff
445025,Constantino,Kandlur,1964-10-12,1996-05-12,9999-01-01,Engineer
445049,Elgin,Honiden,1964-03-07,1995-10-01,9999-01-01,Staff
445058,Taegyun,Gladwell,1963-07-21,1997-10-17,9999-01-01,Staff
445067,Eldridge,Kawashima,1965-01-28,1990-02-27,9999-01-01,Engineer
445075,Ranan,Trystram,1963-03-27,1986-08-20,9999-01-01,Senior Engineer
445078,Avishai,Barriga,1964-11-20,1985-06-04,9999-01-01,Staff
445079,Zhiguo,Kropf,1963-12-02,1986-09-10,9999-01-01,Staff
445096,Maha,Heuter,1963-12-31,1988-10-06,9999-01-01,Engineer
445103,Yifei,Merro,1964-08-16,1986-12-02,9999-01-01,Engineer
445109,Girolamo,Impagliazzo,1964-01-06,1991-06-26,9999-01-01,Assistant Engineer
445129,Taisook,Conia,1963-09-19,1997-06-02,9999-01-01,Senior Engineer
445130,Rosalyn,Navazio,1963-06-11,1985-05-23,9999-01-01,Staff
445140,Nahum,Poupard,1964-02-08,1987-05-17,9999-01-01,Senior Staff
445146,Sumant,Thibadeau,1963-03-09,1997-10-19,9999-01-01,Engineer
445147,Subhash,Mikschl,1963-06-01,1987-06-08,9999-01-01,Senior Engineer
445150,Shaibal,Dehkordi,1964-09-23,1997-01-15,9999-01-01,Senior Staff
445152,Heping,Peac,1965-01-09,1985-03-20,9999-01-01,Senior Staff
445169,Shih,Serna,1963-03-27,1985-03-22,9999-01-01,Engineer
445172,Shigehito,Munck,1964-11-21,1997-10-15,9999-01-01,Engineer
445185,Odysseas,Crabtree,1964-01-24,1997-02-08,9999-01-01,Staff
445194,Zsolt,Daescu,1963-07-25,1988-01-12,9999-01-01,Assistant Engineer
445214,Nalini,Bresenham,1963-09-05,1986-12-15,9999-01-01,Senior Engineer
445216,Kwangsub,Hitomi,1963-05-19,1998-11-18,9999-01-01,Engineer
445219,Chinho,Falster,1963-08-15,1987-07-10,9999-01-01,Senior Staff
445226,Oscar,Baumann,1965-01-01,1987-01-22,9999-01-01,Senior Engineer
445231,Mary,Litecky,1963-12-11,1988-06-05,9999-01-01,Senior Engineer
445232,Irena,Picci,1964-06-26,1994-09-28,9999-01-01,Engineer
445241,Feipei,Iisaku,1963-07-09,1996-04-06,9999-01-01,Engineer
445256,Xiping,Collette,1963-01-21,1991-04-04,9999-01-01,Engineer
445269,Idoia,Frolund,1964-03-24,1996-04-20,9999-01-01,Engineer
445275,Ferdinand,Egerstedt,1964-09-22,1989-11-17,9999-01-01,Staff
445278,Khue,Joslin,1964-05-29,1996-04-19,9999-01-01,Senior Staff
445280,Harjit,Emiris,1963-02-25,1998-02-11,9999-01-01,Engineer
445281,Larisa,Shrader,1963-08-13,1985-08-06,9999-01-01,Engineer
445288,Shugo,Liesche,1963-05-18,1989-08-27,9999-01-01,Senior Staff
445292,Guangming,Glowinski,1964-10-19,1986-06-14,9999-01-01,Senior Engineer
445301,Nahid,Weedon,1963-12-12,1995-07-23,9999-01-01,Senior Staff
445337,Hailing,Fandrianto,1963-01-29,1992-05-20,9999-01-01,Engineer
445342,Amstein,Madeira,1963-09-24,1995-03-16,9999-01-01,Senior Engineer
445344,Krister,Isard,1963-05-04,2002-07-03,9999-01-01,Engineer
445348,Percy,Butner,1964-10-31,1987-11-13,9999-01-01,Technique Leader
445350,Avishai,Theuretzbacher,1964-03-18,1995-12-26,9999-01-01,Senior Staff
445361,Utpal,Falby,1963-11-10,1992-04-07,9999-01-01,Senior Staff
445374,Chikara,Kruskal,1964-09-08,1999-12-16,9999-01-01,Staff
445382,Bodh,Angel,1963-05-03,1985-05-11,9999-01-01,Assistant Engineer
445388,Domenick,Nivat,1963-12-31,1988-12-15,9999-01-01,Senior Engineer
445413,Ute,Melichar,1964-06-14,1989-03-28,9999-01-01,Senior Staff
445415,Berni,Krichel,1963-02-23,1999-03-11,9999-01-01,Staff
445423,Xianlong,Werthner,1964-03-07,1985-05-21,9999-01-01,Senior Engineer
445428,Subhrajyoti,Selenyi,1964-06-16,1989-11-24,9999-01-01,Engineer
445442,Yoshinari,England,1964-02-23,1990-11-05,9999-01-01,Engineer
445451,Shir,Bednarek,1963-06-01,1986-08-01,9999-01-01,Senior Staff
445464,Mohua,Condotta,1964-04-22,1989-01-13,9999-01-01,Senior Staff
445465,Sajjan,Ritcey,1964-01-29,1995-03-08,9999-01-01,Engineer
445474,Sadok,Orlowska,1963-10-17,2000-08-12,9999-01-01,Engineer
445486,Shunichi,Hemaspaandra,1964-01-01,1997-11-04,9999-01-01,Senior Engineer
445511,Xinglin,Angelopoulos,1963-03-16,1994-02-28,9999-01-01,Staff
445512,Kinh,Jeong,1964-09-08,1997-01-31,9999-01-01,Engineer
445515,Ger,Hebert,1963-04-22,1999-11-08,9999-01-01,Staff
445517,Francesca,Hanabata,1963-10-30,1987-02-24,9999-01-01,Engineer
445518,Gadiel,Conde,1963-06-08,1985-02-14,9999-01-01,Engineer
445527,Baruch,Terlouw,1964-09-21,1996-11-06,9999-01-01,Senior Engineer
445559,Gonzalo,Bahr,1963-10-29,1995-12-08,9999-01-01,Senior Engineer
445561,Doohun,Hammerschmidt,1963-02-01,1992-06-02,9999-01-01,Senior Staff
445570,Van,Nations,1965-01-25,1986-08-11,9999-01-01,Technique Leader
445577,Dmitry,Speckmann,1963-06-29,1986-12-29,9999-01-01,Senior Engineer
445601,Dines,Bresenham,1963-12-22,1986-08-08,9999-01-01,Engineer
445607,Zdislav,Morrey,1963-01-30,1990-09-05,9999-01-01,Assistant Engineer
445612,Temple,Chartres,1963-08-07,1997-07-06,9999-01-01,Staff
445616,Zhongwei,Garnick,1964-10-15,1994-05-26,9999-01-01,Engineer
445617,Hyuckchul,Kisuki,1964-03-08,1993-08-27,9999-01-01,Staff
445623,Izaskun,Kadhim,1964-05-30,1990-09-28,9999-01-01,Senior Engineer
445627,Peer,Melichar,1964-11-29,1991-11-21,9999-01-01,Staff
445629,Khoa,Olano,1964-10-30,1987-05-03,9999-01-01,Senior Engineer
445642,Kayoko,Simmen,1964-06-06,1991-04-08,9999-01-01,Staff
445660,Youssef,Koprowski,1964-10-25,1988-07-18,9999-01-01,Senior Engineer
445674,Ioana,Gecsei,1964-09-17,1992-09-05,9999-01-01,Senior Engineer
445680,Aria,Kalloufi,1963-04-24,1992-04-29,9999-01-01,Senior Staff
445696,Odysseas,Piancastelli,1963-01-20,1992-01-18,9999-01-01,Senior Staff
445704,Mingsen,Provine,1964-09-23,1989-11-20,9999-01-01,Staff
445709,Ziyad,Rothe,1963-02-20,1988-02-29,9999-01-01,Engineer
445723,Gaurav,Roison,1965-01-31,1991-07-12,9999-01-01,Staff
445736,DAIDA,Streng,1964-08-03,1993-10-03,9999-01-01,Senior Engineer
445745,Jinya,Mattern,1963-02-28,2000-01-08,9999-01-01,Senior Staff
445752,Mokhtar,Coombs,1963-11-27,1987-10-04,9999-01-01,Senior Staff
445763,Gio,Gulla,1964-07-11,1990-10-04,9999-01-01,Senior Staff
445776,Palash,Impagliazzo,1964-10-25,1992-01-28,9999-01-01,Senior Staff
445777,Claudi,Angot,1963-04-30,1998-12-06,9999-01-01,Engineer
445782,Kersti,Delaune,1964-05-27,2001-05-16,9999-01-01,Senior Staff
445795,Munehiko,Krupka,1964-10-08,1991-03-08,9999-01-01,Senior Staff
445804,Percy,Mondadori,1964-01-20,1986-01-12,9999-01-01,Assistant Engineer
445809,Amstein,Azadmanesh,1963-12-10,1993-01-31,9999-01-01,Senior Engineer
445825,Radhika,Cherinka,1964-06-12,1990-08-17,9999-01-01,Staff
445836,Maren,Roccetti,1963-09-25,1998-09-05,9999-01-01,Engineer
445855,Pranas,Reeken,1963-10-21,1987-04-02,9999-01-01,Engineer
445864,Gaurav,Sigstam,1963-03-04,1998-01-11,9999-01-01,Senior Engineer
445881,Irene,Gien,1963-10-10,1993-12-11,9999-01-01,Senior Staff
445882,Vesna,Yurek,1964-04-11,1986-10-09,9999-01-01,Senior Engineer
445920,Nikolaus,Bennet,1963-12-16,2000-01-18,9999-01-01,Staff
445941,Masako,Dechter,1965-01-11,1985-09-25,9999-01-01,Technique Leader
445943,Dietrich,Doering,1964-10-11,1997-10-16,9999-01-01,Engineer
445950,Ebru,Valtorta,1965-01-23,1992-12-09,9999-01-01,Senior Engineer
445951,Herbert,Makinen,1963-07-16,1998-09-01,9999-01-01,Engineer
445981,Elvia,Escriba,1963-08-26,1994-02-05,9999-01-01,Staff
445982,Mahendra,Driscoll,1963-04-09,1991-07-31,9999-01-01,Senior Staff
445993,Vatsa,Strooper,1964-09-08,1999-07-20,9999-01-01,Staff
446012,Zissis,Crooks,1963-04-22,1999-05-08,9999-01-01,Engineer
446019,Richara,Zykh,1964-08-06,1998-01-21,9999-01-01,Engineer
446020,Tesuya,Karcich,1964-06-08,1985-08-09,9999-01-01,Engineer
446031,Steen,McAlpine,1963-11-26,1988-08-29,9999-01-01,Senior Staff
446039,Nidapan,Samarati,1963-05-13,1998-11-13,9999-01-01,Staff
446041,Vidya,Rodham,1963-03-22,1999-06-24,9999-01-01,Engineer
446049,Bezalel,Beetstra,1964-06-26,1996-11-28,9999-01-01,Technique Leader
446053,Tse,Ramsak,1964-10-27,1990-08-22,9999-01-01,Senior Engineer
446065,Chenyi,Feldmann,1964-11-02,1988-03-28,9999-01-01,Engineer
446113,Gay,Liedekerke,1964-07-19,1997-09-14,9999-01-01,Engineer
446117,Tiina,Douceur,1964-05-15,1997-01-25,9999-01-01,Engineer
446121,Fay,Cochrane,1965-01-11,1999-12-13,9999-01-01,Staff
446140,Sukumar,Schaar,1964-08-27,1993-02-12,9999-01-01,Senior Engineer
446157,DAIDA,Rusterholz,1963-06-22,1989-04-01,9999-01-01,Assistant Engineer
446166,Bedrich,Pero,1963-01-22,1986-12-31,9999-01-01,Staff
446168,Ziva,Tzvieli,1964-06-14,1988-01-26,9999-01-01,Senior Engineer
446180,Gaetan,Ramsak,1963-11-01,1999-04-08,9999-01-01,Senior Engineer
446210,Masoud,Siprelle,1964-07-21,1997-01-25,9999-01-01,Engineer
446214,Aloke,Kirkerud,1964-05-17,1988-02-22,9999-01-01,Senior Staff
446226,Ipke,Whittlesey,1963-10-16,1995-01-19,9999-01-01,Senior Engineer
446238,Supot,Ponthieu,1964-11-22,1990-03-05,9999-01-01,Senior Staff
446260,Naftaly,Blokdijk,1964-09-05,1991-06-14,9999-01-01,Engineer
446267,Xiong,Plavsic,1964-02-06,1985-02-16,9999-01-01,Senior Engineer
446269,Moon,Chaudhuri,1964-11-15,1985-08-03,9999-01-01,Technique Leader
446300,Guozhong,Lung,1963-10-03,1993-10-19,9999-01-01,Staff
446306,Hercules,Kabayashi,1965-01-22,1991-06-10,9999-01-01,Senior Engineer
446309,Kellyn,Thambidurai,1964-08-28,1990-07-11,9999-01-01,Senior Staff
446310,Navid,Marrakchi,1963-08-10,1986-06-23,9999-01-01,Senior Engineer
446312,Aram,Kenevan,1963-11-14,1998-06-30,9999-01-01,Assistant Engineer
446329,Surveyors,Stroustrup,1963-02-13,1992-03-05,9999-01-01,Engineer
446330,Christfried,Peek,1964-07-15,1999-08-18,9999-01-01,Engineer
446331,Leaf,Bernatsky,1964-03-30,1992-11-14,9999-01-01,Staff
446339,Nevin,Vidal,1963-12-28,1996-08-29,9999-01-01,Staff
446346,Zhenbing,Khasidashvili,1964-02-08,1995-06-14,9999-01-01,Senior Staff
446351,Manibrata,Pileggi,1963-06-14,1991-05-24,9999-01-01,Senior Engineer
446361,Fen,Hofmeyr,1964-05-12,1994-01-28,9999-01-01,Senior Engineer
446363,Shakhar,Ghalwash,1963-12-09,1993-07-20,9999-01-01,Senior Staff
446375,Arunachalam,Kragelund,1963-04-04,1988-06-03,9999-01-01,Senior Staff
446381,Demin,Passafiume,1964-11-21,1997-04-28,9999-01-01,Technique Leader
446383,Zongyan,Mondadori,1963-07-14,1991-03-01,9999-01-01,Senior Staff
446384,Manton,Karunanithi,1963-12-26,1988-03-03,9999-01-01,Senior Staff
446386,JoAnna,Bisiani,1964-08-16,1996-04-22,9999-01-01,Engineer
446405,Aloke,Strehl,1964-02-05,1989-11-19,9999-01-01,Engineer
446407,Lubomir,Koyama,1964-08-16,1990-06-05,9999-01-01,Engineer
446412,Neelam,Koyama,1964-11-12,1998-12-19,9999-01-01,Engineer
446415,Arnd,Dolinsky,1963-10-22,1986-04-22,9999-01-01,Senior Staff
446422,Krassimir,Kruskal,1964-04-02,1989-07-10,9999-01-01,Technique Leader
446424,DAIDA,Nooteboom,1965-01-16,1985-11-24,9999-01-01,Engineer
446425,Randy,Penttonen,1964-10-23,1991-05-10,9999-01-01,Engineer
446426,Girolamo,Vidal,1964-03-17,1995-04-26,9999-01-01,Assistant Engineer
446438,Diederik,Sidje,1964-03-07,1993-01-12,9999-01-01,Senior Staff
446441,Karoline,Pauthner,1963-05-04,1999-01-07,9999-01-01,Engineer
446449,Brigham,Ellozy,1963-02-18,1991-08-02,9999-01-01,Staff
446450,Guadalupe,Calkin,1963-06-19,1987-03-10,9999-01-01,Senior Staff
446457,Abdelghani,Heiserman,1963-09-06,1986-01-15,9999-01-01,Senior Staff
446458,Ebbe,Yoshizawa,1964-09-06,1998-11-21,9999-01-01,Engineer
446462,Billie,Kohling,1964-04-24,1988-05-15,9999-01-01,Senior Staff
446466,Menkae,Norsworthy,1964-03-06,1993-01-24,9999-01-01,Senior Engineer
446467,Jongsuk,Thorensen,1964-07-26,1990-02-23,9999-01-01,Senior Engineer
446473,Tesuro,Perri,1963-10-27,1995-10-15,9999-01-01,Staff
446475,Lunjin,Alameldin,1964-02-10,1999-10-02,9999-01-01,Staff
446477,Sastry,Kaminger,1964-11-06,1997-05-12,9999-01-01,Senior Staff
446483,Billur,Geffroy,1963-03-10,1988-12-22,9999-01-01,Senior Engineer
446487,Uriel,Anandan,1963-05-14,1988-11-30,9999-01-01,Senior Staff
446515,Goetz,Baba,1963-08-18,1985-12-31,9999-01-01,Senior Staff
446523,Waiman,Vendrig,1963-02-16,1986-08-27,9999-01-01,Senior Engineer
446542,Changho,Melichar,1964-10-29,1987-05-01,9999-01-01,Senior Staff
446546,Basem,Akiyama,1963-02-03,1987-08-22,9999-01-01,Staff
446573,Fai,Pollacia,1964-06-20,1994-07-27,9999-01-01,Engineer
446580,Arnd,Cairo,1964-03-04,1995-02-06,9999-01-01,Staff
446582,Diederik,Kalsbeek,1964-01-24,1995-10-08,9999-01-01,Staff
446587,Goncalo,Coney,1964-01-27,1998-10-11,9999-01-01,Staff
446596,Shir,Raoux,1964-04-29,1991-11-01,9999-01-01,Senior Staff
446597,Chinho,Back,1963-10-11,1991-04-19,9999-01-01,Engineer
446608,Xiaopeng,Birjandi,1964-05-27,1993-09-15,9999-01-01,Assistant Engineer
446610,Idoia,Kumaresan,1963-10-24,1991-12-19,9999-01-01,Staff
446623,Beshir,Angelopoulos,1964-04-12,1999-11-29,9999-01-01,Staff
446643,Yonghong,Chimia,1964-02-21,1985-09-04,9999-01-01,Senior Staff
446666,Macha,Barriga,1964-04-04,1986-12-11,9999-01-01,Senior Engineer
446703,Masaru,Benveniste,1964-01-15,1990-04-02,9999-01-01,Senior Staff
446707,Kensyu,Klassen,1963-04-13,1995-10-10,9999-01-01,Staff
446719,Duro,Collette,1964-10-22,1998-07-12,9999-01-01,Engineer
446721,Petter,Erez,1963-08-13,1985-02-19,9999-01-01,Senior Engineer
446722,Kwok,Siprelle,1963-06-19,1999-08-21,9999-01-01,Staff
446730,Randy,Cappelletti,1964-05-26,1990-01-11,9999-01-01,Senior Staff
446731,Nobuyoshi,Yetto,1963-01-24,1998-05-28,9999-01-01,Senior Engineer
446738,Sverrir,Ferriere,1964-04-17,1989-02-25,9999-01-01,Staff
446740,Fayez,Bahr,1963-02-19,1992-02-02,9999-01-01,Senior Staff
446741,Adil,Apsitis,1964-03-25,1993-05-13,9999-01-01,Senior Engineer
446767,Baoqiu,Uludag,1963-03-24,1997-10-29,9999-01-01,Senior Staff
446773,Fusako,Papadias,1964-10-31,1991-07-30,9999-01-01,Senior Engineer
446777,Younwoo,Rabehasaina,1964-03-15,1988-04-30,9999-01-01,Senior Staff
446786,Pramod,Vanwelkenhuysen,1963-04-26,1987-12-04,9999-01-01,Senior Staff
446794,Goo,Duclos,1963-10-10,1990-09-14,9999-01-01,Engineer
446797,Subhash,Kilgore,1964-02-26,1993-08-08,9999-01-01,Engineer
446810,Aiichiro,Erez,1963-02-07,1986-02-20,9999-01-01,Engineer
446813,Masali,Simkin,1963-12-24,1992-02-25,9999-01-01,Senior Staff
446814,Hironoby,Krohm,1963-10-25,1989-02-10,9999-01-01,Senior Engineer
446818,Jolita,Swen,1964-01-09,1993-12-04,9999-01-01,Staff
446821,Edwin,Neimat,1964-04-28,1986-10-06,9999-01-01,Engineer
446823,Aimee,Litvinov,1963-07-17,1990-09-29,9999-01-01,Senior Engineer
446828,Adib,Streit,1964-01-31,1990-03-13,9999-01-01,Staff
446830,Constantine,Kropp,1964-09-21,1996-03-27,9999-01-01,Engineer
446831,Kwangyoen,Eastman,1963-06-09,1998-10-28,9999-01-01,Senior Staff
446835,Stein,Aloia,1963-11-26,1989-04-09,9999-01-01,Senior Engineer
446840,Premal,Gadepally,1963-06-12,1985-06-18,9999-01-01,Technique Leader
446849,Jenwei,Linnainmaa,1963-04-07,2000-08-14,9999-01-01,Senior Staff
446854,DAIDA,Wiegley,1963-07-23,1995-06-23,9999-01-01,Engineer
446858,Magy,Nivat,1964-05-14,1991-01-27,9999-01-01,Staff
446866,Uli,Whitcomb,1964-12-14,1993-09-02,9999-01-01,Engineer
446870,Byong,Sullins,1964-11-11,1994-03-20,9999-01-01,Engineer
446897,Takahiro,Dalton,1965-01-22,1992-09-30,9999-01-01,Technique Leader
446909,Francesca,Krone,1963-11-16,1987-01-28,9999-01-01,Technique Leader
446930,Yinlin,Heuter,1963-12-11,1991-09-25,9999-01-01,Senior Staff
446934,Naraig,Sullins,1964-08-28,1988-10-14,9999-01-01,Staff
446944,Stamatina,Herber,1964-05-21,2001-12-30,9999-01-01,Senior Staff
446949,Marsja,Siegrist,1964-02-12,1989-11-07,9999-01-01,Senior Staff
446951,Udaiprakash,Hofman,1963-04-24,1991-08-31,9999-01-01,Senior Staff
446952,Bernardo,Mundy,1964-07-13,1991-08-05,9999-01-01,Staff
446959,Aram,Passino,1965-01-29,1995-01-28,9999-01-01,Senior Engineer
446963,Bezalel,Aingworth,1964-05-27,1995-01-12,9999-01-01,Senior Staff
446970,Arfst,Ramras,1964-12-25,1988-11-22,9999-01-01,Senior Staff
446986,Masato,Farrag,1963-09-14,1987-08-12,9999-01-01,Engineer
446988,Thanasis,Middleton,1964-10-26,1988-04-01,9999-01-01,Senior Engineer
446997,Jenwei,Gimarc,1963-10-17,1997-08-18,9999-01-01,Senior Staff
447013,Yinlin,Eppinger,1964-10-03,1987-05-28,9999-01-01,Senior Staff
447018,Dannz,Miara,1965-01-17,1992-12-04,9999-01-01,Senior Engineer
447028,Sudharsan,Ponthieu,1963-07-01,1998-02-16,9999-01-01,Staff
447029,Gay,Asser,1963-12-07,1993-06-29,9999-01-01,Senior Staff
447036,Cordelia,Vasanthakumar,1963-08-24,1998-12-31,9999-01-01,Staff
447038,Lucien,Velardi,1964-02-27,1999-08-18,9999-01-01,Engineer
447046,Volkmar,Fasbender,1964-12-29,1987-03-24,9999-01-01,Senior Engineer
447048,Divier,Sundgren,1964-01-08,1990-12-20,9999-01-01,Senior Staff
447051,Kiyomitsu,Antonisse,1963-12-04,1998-04-22,9999-01-01,Assistant Engineer
447053,Moty,Karnin,1964-09-19,1998-03-29,9999-01-01,Engineer
447054,Khatoun,Wynblatt,1964-01-01,1986-12-31,9999-01-01,Senior Engineer
447059,Pohua,Rando,1964-03-21,1985-02-13,9999-01-01,Engineer
447064,Ioana,Merlo,1963-01-10,1986-07-15,9999-01-01,Engineer
447078,Bluma,Schueller,1963-12-11,1997-07-11,9999-01-01,Senior Engineer
447088,Hironobu,Zeilberger,1964-07-04,1991-09-12,9999-01-01,Senior Staff
447109,Gao,Vanwelkenhuysen,1964-01-07,1993-06-12,9999-01-01,Staff
447113,Youpyo,Thorensen,1964-02-18,1997-12-22,9999-01-01,Senior Staff
447118,Lena,Docker,1964-07-16,1991-11-19,9999-01-01,Senior Staff
447123,Shugo,Piancastelli,1963-08-03,1991-12-12,9999-01-01,Senior Engineer
447135,Gennady,Rouquie,1965-01-31,1989-08-24,9999-01-01,Senior Staff
447139,Froduald,Peres,1963-11-10,1998-12-07,9999-01-01,Engineer
447143,Mooi,Simkin,1963-09-30,1996-07-02,9999-01-01,Senior Engineer
447147,Shuji,Sullins,1963-08-28,1993-05-01,9999-01-01,Senior Engineer
447158,Renee,Percebois,1964-02-18,1996-09-15,9999-01-01,Assistant Engineer
447167,Tomoyuki,Ranta,1963-03-02,1992-07-18,9999-01-01,Engineer
447178,Val,Sifakis,1963-01-02,1994-08-25,9999-01-01,Staff
447182,Collette,Eugenio,1964-02-11,1995-04-08,9999-01-01,Engineer
447198,Pramod,Antonakopoulos,1963-06-15,1987-07-15,9999-01-01,Senior Staff
447205,Shao,Pleszkun,1963-12-08,1990-11-14,9999-01-01,Senior Engineer
447225,Arif,Krogh,1964-03-13,1993-04-15,9999-01-01,Senior Staff
447226,Shakhar,Gustavson,1964-12-18,1990-11-09,9999-01-01,Engineer
447231,Hyuckchul,Gihr,1963-09-13,1987-03-02,9999-01-01,Senior Engineer
447232,Aleksander,Schaaf,1965-01-22,2000-01-10,9999-01-01,Senior Staff
447234,Shushma,Setia,1963-03-09,1989-03-07,9999-01-01,Senior Staff
447236,Adhemar,Attimonelli,1964-10-05,1999-08-29,9999-01-01,Staff
447237,Stein,Swiss,1964-03-21,1992-07-09,9999-01-01,Senior Engineer
447243,Xuejun,Dusink,1964-11-06,1990-04-24,9999-01-01,Technique Leader
447247,Huiqun,Bruckman,1963-07-31,1985-08-13,9999-01-01,Staff
447249,Genevieve,Kamber,1963-12-02,1999-02-19,9999-01-01,Engineer
447256,Manohar,Schaap,1964-08-29,1993-04-30,9999-01-01,Staff
447266,Roded,Merks,1964-01-07,1985-11-29,9999-01-01,Senior Engineer
447272,Maris,Albarhamtoshy,1964-01-23,1993-08-16,9999-01-01,Senior Engineer
447285,Malu,Eiter,1964-02-18,1997-07-11,9999-01-01,Engineer
447287,Maris,Borstler,1963-01-30,1997-03-07,9999-01-01,Engineer
447288,Xiaopeng,Litecky,1964-03-30,1995-03-20,9999-01-01,Staff
447295,Waiman,Shihab,1964-05-02,1999-11-28,9999-01-01,Senior Staff
447298,Miquel,Kaiserswerth,1964-07-16,1997-06-10,9999-01-01,Engineer
447305,Selwyn,Jeansoulin,1963-01-15,1989-06-11,9999-01-01,Senior Staff
447334,Kendra,Lamparter,1964-02-12,1994-07-18,9999-01-01,Senior Staff
447338,Dietrich,Famili,1964-12-31,1993-08-09,9999-01-01,Staff
447353,Krisda,Yavatkar,1963-05-24,1994-04-25,9999-01-01,Senior Staff
447358,Pranjal,Szemeredi,1964-12-23,1997-08-26,9999-01-01,Senior Engineer
447366,Mamdouh,Majewski,1964-08-26,1998-09-27,9999-01-01,Staff
447374,Uinam,Chaudhury,1964-11-23,2002-07-07,9999-01-01,Engineer
447376,Kirk,Zongker,1965-01-07,1999-12-10,9999-01-01,Staff
447389,Jixiang,Rohrbach,1963-03-20,1993-01-04,9999-01-01,Senior Staff
447394,Shigeichiro,Masada,1964-11-08,1987-03-01,9999-01-01,Senior Engineer
447421,Yoshinari,Levasseur,1964-03-23,1997-12-01,9999-01-01,Engineer
447427,Jeane,Chepyzhov,1963-03-07,1988-12-22,9999-01-01,Senior Engineer
447457,Hailing,Harllee,1964-05-14,1997-02-26,9999-01-01,Senior Engineer
447461,Venkatesan,Ozery,1963-02-04,1999-10-24,9999-01-01,Senior Staff
447494,Mingsen,Gluchowski,1964-07-18,1995-10-07,9999-01-01,Engineer
447501,Brendon,Dalton,1963-06-04,1988-04-28,9999-01-01,Engineer
447504,Mandell,Lieblein,1963-12-17,1986-07-16,9999-01-01,Senior Staff
447514,Toney,Mundy,1964-03-09,1995-03-11,9999-01-01,Technique Leader
447522,Youssef,Claffy,1964-03-25,1990-12-17,9999-01-01,Engineer
447531,Anestis,Ferriere,1964-04-27,1999-03-23,9999-01-01,Engineer
447532,Dinkar,Legleitner,1963-11-24,1996-04-11,9999-01-01,Engineer
447538,Lihong,Pero,1964-12-08,1994-02-06,9999-01-01,Engineer
447540,Panayotis,Androutsos,1964-12-27,1998-12-16,9999-01-01,Engineer
447543,Collette,Georgatos,1963-04-27,1999-03-19,9999-01-01,Engineer
447544,Stabislas,Kakkad,1965-01-22,1989-02-19,9999-01-01,Senior Staff
447549,Xumin,Mikschl,1963-09-21,1994-12-29,9999-01-01,Engineer
447555,Gritta,Msuda,1964-06-28,1989-09-26,9999-01-01,Senior Engineer
447561,Constantine,Hedayat,1963-08-15,1986-12-02,9999-01-01,Staff
447572,Berna,Pfau,1963-07-03,1995-08-10,9999-01-01,Senior Engineer
447574,Tayeb,Iisaka,1963-08-11,1991-08-12,9999-01-01,Senior Staff
447577,Yongdong,Schonegge,1964-07-07,1994-06-27,9999-01-01,Engineer
